0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,URL
Texas,Big 12,JR,QB,13,163,663,4.1,7,2,14,7.0,0,165,677,4.1,7,https://www.sports-reference.com/cfb/players/sam-ehlinger-1.html
Texas,Big 12,SR,QB,10,113,377,3.3,8,0,0,0,113,377,3.3,8,,https://www.sports-reference.com/cfb/players/sam-ehlinger-1.html
Texas,554,1903,3.4,33,9,115,12.8,0,563,2018,3.6,33,,,,,https://www.sports-reference.com/cfb/players/sam-ehlinger-1.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/justin-fields-2.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/justin-fields-2.html
Georgia,SEC,FR,QB,12,42,266,6.3,4,1,-10,-10.0,0,43,256,6.0,4,https://www.sports-reference.com/cfb/players/justin-fields-2.html
Ohio State,Big Ten,SO,QB,14,137,484,3.5,10,0,0,0,137,484,3.5,10,,https://www.sports-reference.com/cfb/players/justin-fields-2.html
Ohio State,Big Ten,JR,QB,8,81,383,4.7,5,0,0,0,81,383,4.7,5,,https://www.sports-reference.com/cfb/players/justin-fields-2.html
Overall,260,1133,4.4,19,1,-10,-10.0,0,261,1123,4.3,19,,,,,https://www.sports-reference.com/cfb/players/justin-fields-2.html
Georgia,42,266,6.3,4,1,-10,-10.0,0,43,256,6.0,4,,,,,https://www.sports-reference.com/cfb/players/justin-fields-2.html
Ohio State,218,867,4.0,15,0,0,0,218,867,4.0,15,,,,,,https://www.sports-reference.com/cfb/players/justin-fields-2.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/feleipe-franks-1.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/feleipe-franks-1.html
Florida,SEC,FR,QB,11,58,20,0.3,0,1,-4,-4.0,0,59,16,0.3,0,https://www.sports-reference.com/cfb/players/feleipe-franks-1.html
Florida,SEC,SO,QB,13,110,350,3.2,7,2,12,6.0,0,112,362,3.2,7,https://www.sports-reference.com/cfb/players/feleipe-franks-1.html
Florida,SEC,JR,QB,4,21,68,3.2,1,0,0,0,21,68,3.2,1,,https://www.sports-reference.com/cfb/players/feleipe-franks-1.html
Arkansas,SEC,SR,QB,9,105,204,1.9,1,0,0,0,105,204,1.9,1,,https://www.sports-reference.com/cfb/players/feleipe-franks-1.html
Overall,294,642,2.2,9,3,8,2.7,0,297,650,2.2,9,,,,,https://www.sports-reference.com/cfb/players/feleipe-franks-1.html
Florida,189,438,2.3,8,3,8,2.7,0,192,446,2.3,8,,,,,https://www.sports-reference.com/cfb/players/feleipe-franks-1.html
Arkansas,105,204,1.9,1,0,0,0,105,204,1.9,1,,,,,,https://www.sports-reference.com/cfb/players/feleipe-franks-1.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/mac-jones-1.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/mac-jones-1.html
Alabama,SEC,FR,QB,6,3,-8,-2.7,0,0,0,0,3,-8,-2.7,0,,https://www.sports-reference.com/cfb/players/mac-jones-1.html
Alabama,SEC,SO,QB,11,16,36,2.3,1,1,-1,-1.0,0,17,35,2.1,1,https://www.sports-reference.com/cfb/players/mac-jones-1.html
Alabama,SEC,JR,QB,13,35,14,0.4,1,1,-8,-8.0,0,36,6,0.2,1,https://www.sports-reference.com/cfb/players/mac-jones-1.html
Alabama,54,42,0.8,2,2,-9,-4.5,0,56,33,0.6,2,,,,,https://www.sports-reference.com/cfb/players/mac-jones-1.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/trey-lance-1.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/trey-lance-1.html
North Dakota State,MVC,FR,QB,2,8,82,10.3,2,8,82,10.3,2,,,,,https://www.sports-reference.com/cfb/players/trey-lance-1.html
North Dakota State,MVC,SO,QB,16,169,1100,6.5,14,169,1100,6.5,14,,,,,https://www.sports-reference.com/cfb/players/trey-lance-1.html
North Dakota State,MVC,JR,QB,1,15,143,9.5,2,15,143,9.5,2,,,,,https://www.sports-reference.com/cfb/players/trey-lance-1.html
North Dakota State,192,1325,6.9,18,192,1325,6.9,18,,,,,,,,,https://www.sports-reference.com/cfb/players/trey-lance-1.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/trevor-lawrence-1.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/trevor-lawrence-1.html
Clemson,ACC,FR,QB,15,60,177,3.0,1,1,-12,-12.0,0,61,165,2.7,1,https://www.sports-reference.com/cfb/players/trevor-lawrence-1.html
Clemson,ACC,SO,QB,15,103,563,5.5,9,1,0,0.0,0,104,563,5.4,9,https://www.sports-reference.com/cfb/players/trevor-lawrence-1.html
Clemson,ACC,JR,QB,10,68,203,3.0,8,1,8,8.0,0,69,211,3.1,8,https://www.sports-reference.com/cfb/players/trevor-lawrence-1.html
Clemson,231,943,4.1,18,3,-4,-1.3,0,234,939,4.0,18,,,,,https://www.sports-reference.com/cfb/players/trevor-lawrence-1.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/davis-mills-1.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/davis-mills-1.html
Stanford,Pac-12,SO,QB,1,1,5,5.0,0,0,0,0,1,5,5.0,0,,https://www.sports-reference.com/cfb/players/davis-mills-1.html
Stanford,Pac-12,JR,QB,8,32,44,1.4,0,1,8,8.0,1,33,52,1.6,1,https://www.sports-reference.com/cfb/players/davis-mills-1.html
Stanford,Pac-12,SR,QB,5,30,37,1.2,3,0,0,0,30,37,1.2,3,,https://www.sports-reference.com/cfb/players/davis-mills-1.html
Stanford,63,86,1.4,3,1,8,8.0,1,64,94,1.5,4,,,,,https://www.sports-reference.com/cfb/players/davis-mills-1.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/jamie-newman-1.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/jamie-newman-1.html
Wake Forest,ACC,FR,QB,1,1,5,5.0,0,0,0,0,1,5,5.0,0,,https://www.sports-reference.com/cfb/players/jamie-newman-1.html
Wake Forest,ACC,SO,QB,6,64,247,3.9,4,0,0,0,64,247,3.9,4,,https://www.sports-reference.com/cfb/players/jamie-newman-1.html
Wake Forest,ACC,JR,QB,12,180,574,3.2,6,0,0,0,180,574,3.2,6,,https://www.sports-reference.com/cfb/players/jamie-newman-1.html
Georgia,SEC,SR,QB,0,0,0,,,,,,,,,,,https://www.sports-reference.com/cfb/players/jamie-newman-1.html
Overall,245,826,3.4,10,0,0,0,245,826,3.4,10,,,,,,https://www.sports-reference.com/cfb/players/jamie-newman-1.html
Wake Forest,245,826,3.4,10,0,0,0,245,826,3.4,10,,,,,,https://www.sports-reference.com/cfb/players/jamie-newman-1.html
Georgia,0,0,0,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/jamie-newman-1.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/peyton-ramsey-1.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/peyton-ramsey-1.html
Indiana,Big Ten,FR,QB,8,92,226,2.5,2,0,0,0,92,226,2.5,2,,https://www.sports-reference.com/cfb/players/peyton-ramsey-1.html
Indiana,Big Ten,SO,QB,12,111,354,3.2,5,0,0,0,111,354,3.2,5,,https://www.sports-reference.com/cfb/players/peyton-ramsey-1.html
Indiana,Big Ten,JR,QB,11,97,252,2.6,7,0,0,0,97,252,2.6,7,,https://www.sports-reference.com/cfb/players/peyton-ramsey-1.html
Northwestern,Big Ten,SR,QB,9,84,247,2.9,3,0,0,0,84,247,2.9,3,,https://www.sports-reference.com/cfb/players/peyton-ramsey-1.html
Overall,384,1079,2.8,17,0,0,0,384,1079,2.8,17,,,,,,https://www.sports-reference.com/cfb/players/peyton-ramsey-1.html
Indiana,300,832,2.8,14,0,0,0,300,832,2.8,14,,,,,,https://www.sports-reference.com/cfb/players/peyton-ramsey-1.html
Northwestern,84,247,2.9,3,0,0,0,84,247,2.9,3,,,,,,https://www.sports-reference.com/cfb/players/peyton-ramsey-1.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/zach-smith-6.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/zach-smith-6.html
Baylor,Big 12,FR,QB,10,25,-26,-1.0,1,1,3,3.0,0,26,-23,-0.9,1,https://www.sports-reference.com/cfb/players/zach-smith-6.html
Baylor,Big 12,SO,QB,9,30,-79,-2.6,0,0,0,0,30,-79,-2.6,0,,https://www.sports-reference.com/cfb/players/zach-smith-6.html
Tulsa,American,JR,QB,12,75,-96,-1.3,0,0,0,0,75,-96,-1.3,0,,https://www.sports-reference.com/cfb/players/zach-smith-6.html
Tulsa,American,SR,QB,9,36,-62,-1.7,0,0,0,0,36,-62,-1.7,0,,https://www.sports-reference.com/cfb/players/zach-smith-6.html
Overall,166,-263,-1.6,1,1,3,3.0,0,167,-260,-1.6,1,,,,,https://www.sports-reference.com/cfb/players/zach-smith-6.html
Baylor,55,-105,-1.9,1,1,3,3.0,0,56,-102,-1.8,1,,,,,https://www.sports-reference.com/cfb/players/zach-smith-6.html
Tulsa,111,-158,-1.4,0,0,0,0,111,-158,-1.4,0,,,,,,https://www.sports-reference.com/cfb/players/zach-smith-6.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/kevin-thomson-1.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/kevin-thomson-1.html
Baylor,Big 12,FR,QB,10,25,-26,-1.0,1,1,3,3.0,0,26,-23,-0.9,1,https://www.sports-reference.com/cfb/players/kevin-thomson-1.html
Baylor,Big 12,SO,QB,9,30,-79,-2.6,0,0,0,0,30,-79,-2.6,0,,https://www.sports-reference.com/cfb/players/kevin-thomson-1.html
Tulsa,American,JR,QB,12,75,-96,-1.3,0,0,0,0,75,-96,-1.3,0,,https://www.sports-reference.com/cfb/players/kevin-thomson-1.html
Tulsa,American,SR,QB,9,36,-62,-1.7,0,0,0,0,36,-62,-1.7,0,,https://www.sports-reference.com/cfb/players/kevin-thomson-1.html
Overall,166,-263,-1.6,1,1,3,3.0,0,167,-260,-1.6,1,,,,,https://www.sports-reference.com/cfb/players/kevin-thomson-1.html
Baylor,55,-105,-1.9,1,1,3,3.0,0,56,-102,-1.8,1,,,,,https://www.sports-reference.com/cfb/players/kevin-thomson-1.html
Tulsa,111,-158,-1.4,0,0,0,0,111,-158,-1.4,0,,,,,,https://www.sports-reference.com/cfb/players/kevin-thomson-1.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/zac-thomas-2.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/zac-thomas-2.html
Appalachian State,Sun Belt,FR,QB,3,8,45,5.6,0,0,0,0,8,45,5.6,0,,https://www.sports-reference.com/cfb/players/zac-thomas-2.html
Appalachian State,Sun Belt,SO,QB,12,92,504,5.5,10,1,8,8.0,1,93,512,5.5,11,https://www.sports-reference.com/cfb/players/zac-thomas-2.html
Appalachian State,Sun Belt,JR,QB,14,104,440,4.2,7,0,0,0,104,440,4.2,7,,https://www.sports-reference.com/cfb/players/zac-thomas-2.html
Appalachian State,Sun Belt,SR,QB,12,90,312,3.5,2,0,0,0,90,312,3.5,2,,https://www.sports-reference.com/cfb/players/zac-thomas-2.html
Appalachian State,294,1301,4.4,19,1,8,8.0,1,295,1309,4.4,20,,,,,https://www.sports-reference.com/cfb/players/zac-thomas-2.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/kyle-trask-1.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/kyle-trask-1.html
Florida,SEC,SO,QB,3,5,-4,-0.8,1,0,0,0,5,-4,-0.8,1,,https://www.sports-reference.com/cfb/players/kyle-trask-1.html
Florida,SEC,JR,QB,12,63,8,0.1,4,1,4,4.0,0,64,12,0.2,4,https://www.sports-reference.com/cfb/players/kyle-trask-1.html
Florida,SEC,SR,QB,12,64,50,0.8,3,0,0,0,64,50,0.8,3,,https://www.sports-reference.com/cfb/players/kyle-trask-1.html
Florida,132,54,0.4,8,1,4,4.0,0,133,58,0.4,8,,,,,https://www.sports-reference.com/cfb/players/kyle-trask-1.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/jack-coan-1.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/jack-coan-1.html
Wisconsin,Big Ten,FR,QB,3,0,0,0,0,0,0,0,0,0,,,,https://www.sports-reference.com/cfb/players/jack-coan-1.html
Wisconsin,Big Ten,SO,QB,5,20,-33,-1.7,1,1,-4,-4.0,0,21,-37,-1.8,1,https://www.sports-reference.com/cfb/players/jack-coan-1.html
Wisconsin,Big Ten,JR,QB,14,56,22,0.4,4,0,0,0,56,22,0.4,4,,https://www.sports-reference.com/cfb/players/jack-coan-1.html
Wisconsin,Big Ten,SR,QB,0,0,0,,,,,,,,,,,https://www.sports-reference.com/cfb/players/jack-coan-1.html
Notre Dame,Ind,SR,QB,13,57,-100,-1.8,2,0,0,0,57,-100,-1.8,2,,https://www.sports-reference.com/cfb/players/jack-coan-1.html
Overall,133,-111,-0.8,7,1,-4,-4.0,0,134,-115,-0.9,7,,,,,https://www.sports-reference.com/cfb/players/jack-coan-1.html
Wisconsin,76,-11,-0.1,5,1,-4,-4.0,0,77,-15,-0.2,5,,,,,https://www.sports-reference.com/cfb/players/jack-coan-1.html
Notre Dame,57,-100,-1.8,2,0,0,0,57,-100,-1.8,2,,,,,,https://www.sports-reference.com/cfb/players/jack-coan-1.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/matt-corral-1.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/matt-corral-1.html
Ole Miss,SEC,FR,QB,4,13,83,6.4,2,0,0,0,13,83,6.4,2,,https://www.sports-reference.com/cfb/players/matt-corral-1.html
Ole Miss,SEC,FR,QB,10,57,135,2.4,1,0,0,0,57,135,2.4,1,,https://www.sports-reference.com/cfb/players/matt-corral-1.html
Ole Miss,SEC,SO,QB,10,112,506,4.5,4,0,0,0,112,506,4.5,4,,https://www.sports-reference.com/cfb/players/matt-corral-1.html
Ole Miss,SEC,JR,QB,13,152,614,4.0,11,1,19,19.0,0,153,633,4.1,11,https://www.sports-reference.com/cfb/players/matt-corral-1.html
Ole Miss,334,1338,4.0,18,1,19,19.0,0,335,1357,4.1,18,,,,,https://www.sports-reference.com/cfb/players/matt-corral-1.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/dustin-crum-1.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/dustin-crum-1.html
Kent State,MAC,FR,QB,10,85,310,3.6,1,0,0,0,85,310,3.6,1,,https://www.sports-reference.com/cfb/players/dustin-crum-1.html
Kent State,MAC,SO,QB,6,19,111,5.8,1,0,0,0,19,111,5.8,1,,https://www.sports-reference.com/cfb/players/dustin-crum-1.html
Kent State,MAC,JR,QB,13,168,707,4.2,6,1,0,0.0,0,169,707,4.2,6,https://www.sports-reference.com/cfb/players/dustin-crum-1.html
Kent State,MAC,SR,QB,4,44,240,5.5,4,0,0,0,44,240,5.5,4,,https://www.sports-reference.com/cfb/players/dustin-crum-1.html
Kent State,MAC,SR,QB,14,161,703,4.4,12,0,0,0,161,703,4.4,12,,https://www.sports-reference.com/cfb/players/dustin-crum-1.html
Kent State,477,2071,4.3,24,1,0,0.0,0,478,2071,4.3,24,,,,,https://www.sports-reference.com/cfb/players/dustin-crum-1.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/kaleb-eleby-1.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/kaleb-eleby-1.html
Western Michigan,MAC,FR,QB,5,29,-27,-0.9,3,0,0,0,29,-27,-0.9,3,,https://www.sports-reference.com/cfb/players/kaleb-eleby-1.html
Western Michigan,MAC,SO,QB,6,34,38,1.1,4,0,0,0,34,38,1.1,4,,https://www.sports-reference.com/cfb/players/kaleb-eleby-1.html
Western Michigan,MAC,SO,QB,13,87,64,0.7,6,0,0,0,87,64,0.7,6,,https://www.sports-reference.com/cfb/players/kaleb-eleby-1.html
Western Michigan,150,75,0.5,13,0,0,0,150,75,0.5,13,,,,,,https://www.sports-reference.com/cfb/players/kaleb-eleby-1.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/sam-howell-1.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/sam-howell-1.html
North Carolina,ACC,FR,QB,13,94,35,0.4,1,3,23,7.7,1,97,58,0.6,2,https://www.sports-reference.com/cfb/players/sam-howell-1.html
North Carolina,ACC,SO,QB,12,92,146,1.6,5,1,1,1.0,1,93,147,1.6,6,https://www.sports-reference.com/cfb/players/sam-howell-1.html
North Carolina,ACC,JR,QB,12,183,828,4.5,11,0,0,0,183,828,4.5,11,,https://www.sports-reference.com/cfb/players/sam-howell-1.html
North Carolina,369,1009,2.7,17,4,24,6.0,2,373,1033,2.8,19,,,,,https://www.sports-reference.com/cfb/players/sam-howell-1.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/deriq-king-1.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/deriq-king-1.html
Houston,American,FR,QB,9,15,56,3.7,0,29,228,7.9,1,44,284,6.5,1,https://www.sports-reference.com/cfb/players/deriq-king-1.html
Houston,American,FR,QB,10,72,379,5.3,8,29,264,9.1,2,101,643,6.4,10,https://www.sports-reference.com/cfb/players/deriq-king-1.html
Houston,American,JR,QB,11,111,674,6.1,14,1,12,12.0,0,112,686,6.1,14,https://www.sports-reference.com/cfb/players/deriq-king-1.html
Houston,American,SR,QB,4,55,312,5.7,6,0,0,0,55,312,5.7,6,,https://www.sports-reference.com/cfb/players/deriq-king-1.html
Miami (FL),ACC,SR,QB,11,130,538,4.1,4,2,16,8.0,0,132,554,4.2,4,https://www.sports-reference.com/cfb/players/deriq-king-1.html
Miami (FL),ACC,SR,QB,3,40,96,2.4,0,0,0,0,40,96,2.4,0,,https://www.sports-reference.com/cfb/players/deriq-king-1.html
Overall,423,2055,4.9,32,61,520,8.5,3,484,2575,5.3,35,,,,,https://www.sports-reference.com/cfb/players/deriq-king-1.html
Houston,253,1421,5.6,28,59,504,8.5,3,312,1925,6.2,31,,,,,https://www.sports-reference.com/cfb/players/deriq-king-1.html
Miami (FL),170,634,3.7,4,2,16,8.0,0,172,650,3.8,4,,,,,https://www.sports-reference.com/cfb/players/deriq-king-1.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/kenny-pickett-1.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/kenny-pickett-1.html
Pitt,ACC,FR,QB,4,26,93,3.6,2,0,0,0,26,93,3.6,2,,https://www.sports-reference.com/cfb/players/kenny-pickett-1.html
Pitt,ACC,SO,QB,14,117,220,1.9,3,1,-12,-12.0,0,118,208,1.8,3,https://www.sports-reference.com/cfb/players/kenny-pickett-1.html
Pitt,ACC,JR,QB,12,95,110,1.2,2,1,3,3.0,1,96,113,1.2,3,https://www.sports-reference.com/cfb/players/kenny-pickett-1.html
Pitt,ACC,SR,QB,9,81,145,1.8,8,0,0,0,81,145,1.8,8,,https://www.sports-reference.com/cfb/players/kenny-pickett-1.html
Pitt,ACC,SR,QB,13,97,241,2.5,5,0,0,0,97,241,2.5,5,,https://www.sports-reference.com/cfb/players/kenny-pickett-1.html
Pitt,416,809,1.9,20,2,-9,-4.5,1,418,800,1.9,21,,,,,https://www.sports-reference.com/cfb/players/kenny-pickett-1.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/brock-purdy-1.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/brock-purdy-1.html
Iowa State,Big 12,FR,QB,10,100,308,3.1,5,0,0,0,100,308,3.1,5,,https://www.sports-reference.com/cfb/players/brock-purdy-1.html
Iowa State,Big 12,SO,QB,13,93,249,2.7,8,0,0,0,93,249,2.7,8,,https://www.sports-reference.com/cfb/players/brock-purdy-1.html
Iowa State,Big 12,JR,QB,12,87,382,4.4,5,0,0,0,87,382,4.4,5,,https://www.sports-reference.com/cfb/players/brock-purdy-1.html
Iowa State,Big 12,SR,QB,13,85,238,2.8,1,0,0,0,85,238,2.8,1,,https://www.sports-reference.com/cfb/players/brock-purdy-1.html
Iowa State,365,1177,3.2,19,0,0,0,365,1177,3.2,19,,,,,,https://www.sports-reference.com/cfb/players/brock-purdy-1.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/desmond-ridder-1.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/desmond-ridder-1.html
Cincinnati,American,FR,QB,13,149,583,3.9,5,0,0,0,149,583,3.9,5,,https://www.sports-reference.com/cfb/players/desmond-ridder-1.html
Cincinnati,American,SO,QB,13,144,650,4.5,5,0,0,0,144,650,4.5,5,,https://www.sports-reference.com/cfb/players/desmond-ridder-1.html
Cincinnati,American,JR,QB,10,98,592,6.0,12,0,0,0,98,592,6.0,12,,https://www.sports-reference.com/cfb/players/desmond-ridder-1.html
Cincinnati,American,SR,QB,14,110,355,3.2,6,2,8,4.0,1,112,363,3.2,7,https://www.sports-reference.com/cfb/players/desmond-ridder-1.html
Cincinnati,501,2180,4.4,28,2,8,4.0,1,503,2188,4.3,29,,,,,https://www.sports-reference.com/cfb/players/desmond-ridder-1.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/carson-strong-1.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/carson-strong-1.html
Nevada,MWC,FR,QB,1,1,4,4.0,0,0,0,0,1,4,4.0,0,,https://www.sports-reference.com/cfb/players/carson-strong-1.html
Nevada,MWC,FR,QB,10,54,-6,-0.1,0,0,0,0,54,-6,-0.1,0,,https://www.sports-reference.com/cfb/players/carson-strong-1.html
Nevada,MWC,SO,QB,9,33,-95,-2.9,0,0,0,0,33,-95,-2.9,0,,https://www.sports-reference.com/cfb/players/carson-strong-1.html
Nevada,MWC,JR,QB,12,51,-208,-4.1,0,0,0,0,51,-208,-4.1,0,,https://www.sports-reference.com/cfb/players/carson-strong-1.html
Nevada,139,-305,-2.2,0,0,0,0,139,-305,-2.2,0,,,,,,https://www.sports-reference.com/cfb/players/carson-strong-1.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/skylar-thompson-1.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/skylar-thompson-1.html
Kansas State,Big 12,FR,QB,8,69,267,3.9,3,0,0,0,69,267,3.9,3,,https://www.sports-reference.com/cfb/players/skylar-thompson-1.html
Kansas State,Big 12,SO,QB,11,105,373,3.6,5,0,0,0,105,373,3.6,5,,https://www.sports-reference.com/cfb/players/skylar-thompson-1.html
Kansas State,Big 12,JR,QB,13,114,405,3.6,11,0,0,0,114,405,3.6,11,,https://www.sports-reference.com/cfb/players/skylar-thompson-1.html
Kansas State,Big 12,SR,QB,3,19,38,2.0,3,0,0,0,19,38,2.0,3,,https://www.sports-reference.com/cfb/players/skylar-thompson-1.html
Kansas State,Big 12,SR,QB,10,48,4,0.1,4,0,0,0,48,4,0.1,4,,https://www.sports-reference.com/cfb/players/skylar-thompson-1.html
Kansas State,355,1087,3.1,26,0,0,0,355,1087,3.1,26,,,,,,https://www.sports-reference.com/cfb/players/skylar-thompson-1.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/malik-willis-1.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/malik-willis-1.html
Auburn,SEC,FR,QB,7,16,221,13.8,1,0,0,0,16,221,13.8,1,,https://www.sports-reference.com/cfb/players/malik-willis-1.html
Auburn,SEC,SO,QB,5,12,88,7.3,1,0,0,0,12,88,7.3,1,,https://www.sports-reference.com/cfb/players/malik-willis-1.html
Liberty,Ind,JR,QB,10,141,944,6.7,14,0,0,0,141,944,6.7,14,,https://www.sports-reference.com/cfb/players/malik-willis-1.html
Liberty,Ind,JR,QB,13,197,878,4.5,13,1,13,13.0,0,198,891,4.5,13,https://www.sports-reference.com/cfb/players/malik-willis-1.html
Overall,366,2131,5.8,29,1,13,13.0,0,367,2144,5.8,29,,,,,https://www.sports-reference.com/cfb/players/malik-willis-1.html
Auburn,28,309,11.0,2,0,0,0,28,309,11.0,2,,,,,,https://www.sports-reference.com/cfb/players/malik-willis-1.html
Liberty,338,1822,5.4,27,1,13,13.0,0,339,1835,5.4,27,,,,,https://www.sports-reference.com/cfb/players/malik-willis-1.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/bailey-zappe-1.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/bailey-zappe-1.html
Western Kentucky,CUSA,SR,QB,14,51,17,0.3,3,0,0,0,51,17,0.3,3,,https://www.sports-reference.com/cfb/players/bailey-zappe-1.html
Western Kentucky,51,17,0.3,3,0,0,0,51,17,0.3,3,,,,,,https://www.sports-reference.com/cfb/players/bailey-zappe-1.html
